調査年 コード,調査年,地域 コード,地域,人口密度,65歳以上人口割合,標準財政規模,第1次産業就業者比率
2020100000,2020年度,15482,新潟県 津南町,150.2,41.907,4688634,24.66
2020100000,2020年度,15504,新潟県 刈羽村,288,32.146,2941815,4.77
2020100000,2020年度,15581,新潟県 関川村,70.2,43.138,3263008,16.95
2020100000,2020年度,15586,新潟県 粟島浦村,307,41.36,451267,31.18
2020100000,2020年度,16201,富山県 富山市,879.4,29.658,101964607,2.02
2020100000,2020年度,16202,富山県 高岡市,1167.6,33.028,39177272,1.97
2020100000,2020年度,16204,富山県 魚津市,527.6,34.306,10641067,3.77
2020100000,2020年度,16205,富山県 氷見市,459,39.57,12363184,4.05
2020100000,2020年度,16206,富山県 滑川市,679.5,30.121,7950246,3
2020100000,2020年度,16207,富山県 黒部市,180.3,31.578,12995037,3.38
2020100000,2020年度,16208,富山県 砺波市,520.8,30.305,13798746,4.34
2020100000,2020年度,16209,富山県 小矢部市,386.7,37.322,8668393,4.53
2020100000,2020年度,16210,富山県 南砺市,308.7,39.12,21742567,6.57
2020100000,2020年度,16211,富山県 射水市,930.1,30.573,25312300,2.11
2020100000,2020年度,16321,富山県 舟橋村,902.6,20.147,1174228,2.92
2020100000,2020年度,16322,富山県 上市町,290.9,37.202,6410285,4.21
2020100000,2020年度,16323,富山県 立山町,153.5,33.37,7650324,5.61
2020100000,2020年度,16342,富山県 入善町,384.3,36.83,7121663,5.89
2020100000,2020年度,16343,富山県 朝日町,146.3,44.563,5109990,5.73
2020100000,2020年度,17201,石川県 金沢市,2407.9,26.168,102193631,1.22
2020100000,2020年度,17202,石川県 七尾市,439.6,38.509,18250491,5.07
2020100000,2020年度,17203,石川県 小松市,947.9,28.661,26581089,1.89
2020100000,2020年度,17204,石川県 輪島市,245,46.03,11790829,10.26
2020100000,2020年度,17205,石川県 珠洲市,213.3,51.613,6859240,10.31
2020100000,2020年度,17206,石川県 加賀市,688.5,35.876,18098961,3.49
2020100000,2020年度,17207,石川県 羽咋市,387.3,40.334,7071084,5.95
2020100000,2020年度,17209,石川県 かほく市,870.7,29.562,10564738,2.17
2020100000,2020年度,17210,石川県 白山市,557.1,27.986,31294461,2.58
2020100000,2020年度,17211,石川県 能美市,1000.5,26.157,14216019,1.71
2020100000,2020年度,17212,石川県 野々市市,4221.1,19.573,11227774,1.06
2020100000,2020年度,17324,石川県 川北町,419.1,23.602,2254473,4.42
2020100000,2020年度,17361,石川県 津幡町,680.9,24.461,8731534,2.27
2020100000,2020年度,17365,石川県 内灘町,1599.9,26.646,5874532,1.15
2020100000,2020年度,17384,石川県 志賀町,218.7,44.616,8732337,9.5
2020100000,2020年度,17386,石川県 宝達志水町,302.6,39.559,5395141,7.03
2020100000,2020年度,17407,石川県 中能登町,431.6,37.164,6653616,4.62
2020100000,2020年度,17461,石川県 穴水町,163.2,49.075,4061488,10.17
2020100000,2020年度,17463,石川県 能登町,224.7,50.424,8906573,13.28
2020100000,2020年度,18201,福井県 福井市,1207.1,28.897,62077023,1.87
2020100000,2020年度,18202,福井県 敦賀市,1210.9,28.745,16556231,1.53
2020100000,2020年度,18204,福井県 小浜市,685.7,32.003,9577919,3.99
2020100000,2020年度,18205,福井県 大野市,240.7,37.333,10315507,7.37
2020100000,2020年度,18206,福井県 勝山市,419.2,37.359,7100201,5.21
2020100000,2020年度,18207,福井県 鯖江市,1284.8,27.462,15617686,1.52
2020100000,2020年度,18208,福井県 あわら市,390.8,33.967,8682460,5.93
2020100000,2020年度,18209,福井県 越前市,908.9,29.45,20156202,2.43
2020100000,2020年度,18210,福井県 坂井市,650.5,28.745,23149714,3.78
2020100000,2020年度,18322,福井県 永平寺町,736.8,29.739,6263184,2.96
2020100000,2020年度,18382,福井県 池田町,149.3,44.49,2068855,9.51
2020100000,2020年度,18404,福井県 南越前町,318.5,37.662,5072870,5.72
2020100000,2020年度,18423,福井県 越前町,510.6,35.675,7663352,6.59
2020100000,2020年度,18442,福井県 美浜町,362.5,35.886,4027631,6.62
2020100000,2020年度,18481,福井県 高浜町,542.3,31.813,4239651,6
2020100000,2020年度,18483,福井県 おおい町,310.3,32.212,4425176,8.61
2020100000,2020年度,18501,福井県 若狭町,275.1,36.449,6294510,9.03
2020100000,2020年度,19201,山梨県 甲府市,2477.3,28.739,44194082,2.39
2020100000,2020年度,19202,山梨県 富士吉田市,2577.8,30.101,11039041,1.09
2020100000,2020年度,19204,山梨県 都留市,1224.5,28.282,9355821,1.59
2020100000,2020年度,19205,山梨県 山梨市,632.5,34.084,10589751,18.21
2020100000,2020年度,19206,山梨県 大月市,607.4,40.392,8012737,1.84
2020100000,2020年度,19207,山梨県 韮崎市,568.7,30.64,8721433,8.87
2020100000,2020年度,19208,山梨県 南アルプス市,980.2,27.789,20324698,8.85
2020100000,2020年度,19209,山梨県 北杜市,307.5,39.995,19343754,14.69
2020100000,2020年度,19210,山梨県 甲斐市,1862.8,25.345,17079482,2.5
2020100000,2020年度,19211,山梨県 笛吹市,799.7,29.68,19338155,15.7
2020100000,2020年度,19212,山梨県 上野原市,738.4,36.411,7452206,1.67
2020100000,2020年度,19213,山梨県 甲州市,555.2,36.656,10292608,23.45
2020100000,2020年度,19214,山梨県 中央市,1196,24.18,8343731,5.59
2020100000,2020年度,19346,山梨県 市川三郷町,538.9,37.585,5821922,4.1
2020100000,2020年度,19364,山梨県 早川町,62.3,41.075,1539159,4.52
2020100000,2020年度,19365,山梨県 身延町,181.1,47.501,5905539,2.91
2020100000,2020年度,19366,山梨県 南部町,281.8,43.656,3881945,3.01
2020100000,2020年度,19368,山梨県 富士川町,708.1,34.665,4917976,3.76
2020100000,2020年度,19384,山梨県 昭和町,2302.8,19.054,5535116,2.34
2020100000,2020年度,19422,山梨県 道志村,322,38.208,1349266,10.06
2020100000,2020年度,19423,山梨県 西桂町,1796,30.463,1618781,1.2
2020100000,2020年度,19424,山梨県 忍野村,801.1,19.584,3390007,1.4
2020100000,2020年度,19425,山梨県 山中湖村,360.7,33.423,2674138,1.31
2020100000,2020年度,19429,山梨県 鳴沢村,232.8,33.888,1528869,8.97
2020100000,2020年度,19430,山梨県 富士河口湖町,723.1,26.302,8063398,2.33
2020100000,2020年度,19442,山梨県 小菅村,197.7,45.322,756529,8.01
2020100000,2020年度,19443,山梨県 丹波山村,203.8,44.528,710082,8.11
2020100000,2020年度,20201,長野県 長野市,1203.2,29.038,88989707,5.36
2020100000,2020年度,20202,長野県 松本市,1041.2,27.638,58373907,5.1
2020100000,2020年度,20203,長野県 上田市,994.8,30.593,40462521,4.42
2020100000,2020年度,20204,長野県 岡谷市,2195.2,34.572,12037005,1.46
2020100000,2020年度,20205,長野県 飯田市,861,32.585,27632723,8.18
2020100000,2020年度,20206,長野県 諏訪市,1669.9,30.852,12286672,2.95
2020100000,2020年度,20207,長野県 須坂市,1055.1,32.319,12405253,11.44
2020100000,2020年度,20208,長野県 小諸市,642.8,33.6,10325888,8.6
2020100000,2020年度,20209,長野県 伊那市,463.4,31.248,21203521,7.8
2020100000,2020年度,20210,長野県 駒ヶ根市,719.8,30.809,9329911,6.31
2020100000,2020年度,20211,長野県 中野市,651,32.288,12666399,22.55
2020100000,2020年度,20212,長野県 大町市,167.9,38,10371442,8.9
2020100000,2020年度,20213,長野県 飯山市,251.4,38.103,8282219,17.84
2020100000,2020年度,20214,長野県 茅野市,785.2,30.246,16997850,6.35
2020100000,2020年度,20215,長野県 塩尻市,943.6,28.487,17550475,7.33
2020100000,2020年度,20217,長野県 佐久市,621.4,30.723,28170338,7.87
2020100000,2020年度,20218,長野県 千曲市,1180.3,33.351,16294813,6.15
2020100000,2020年度,20219,長野県 東御市,530.4,30.984,9070301,10.61
2020100000,2020年度,20220,長野県 安曇野市,681.4,31.768,26829252,7.99
2020100000,2020年度,20303,長野県 小海町,203.6,42.063,2500198,21.65
2020100000,2020年度,20304,長野県 川上村,135.3,27.532,3020564,75.62
2020100000,2020年度,20305,長野県 南牧村,110.7,30.722,2477611,60.65
2020100000,2020年度,20306,長野県 南相木村,117.2,40.748,1119178,33.33
2020100000,2020年度,20307,長野県 北相木村,151,35.904,862747,30.69
2020100000,2020年度,20309,長野県 佐久穂町,269.8,38.736,5392514,12.71
2020100000,2020年度,20321,長野県 軽井沢町,505.6,32.041,9151352,3.51
2020100000,2020年度,20323,長野県 御代田町,611.4,27.792,4206963,8.99
2020100000,2020年度,20324,長野県 立科町,249.5,36.918,2905921,16.22
2020100000,2020年度,20349,長野県 青木村,381.6,39.408,2047955,9.81
2020100000,2020年度,20350,長野県 長和町,221.2,42.5,3683470,13.21
2020100000,2020年度,20361,長野県 下諏訪町,2336,38.423,5007464,1.33
2020100000,2020年度,20362,長野県 富士見町,313.3,36.318,5220064,12.82
2020100000,2020年度,20363,長野県 原村,330.7,34.727,2881399,21.77
2020100000,2020年度,20382,長野県 辰野町,756.4,37.72,5982382,4.73
2020100000,2020年度,20383,長野県 箕輪町,819,28.685,6859742,6.44
2020100000,2020年度,20384,長野県 飯島町,314.8,36.972,3499326,15.56
2020100000,2020年度,20385,長野県 南箕輪村,891.5,23.416,4547468,5.63
2020100000,2020年度,20386,長野県 中川村,253.3,36.057,2548468,21.21
2020100000,2020年度,20388,長野県 宮田村,582.9,29.677,2888661,6.7
2020100000,2020年度,20402,長野県 松川町,494.9,34.509,4351334,21.1
2020100000,2020年度,20403,長野県 高森町,647.3,32.488,4137071,16.81
2020100000,2020年度,20404,長野県 阿南町,307.7,45.429,2685789,14.05
2020100000,2020年度,20407,長野県 阿智村,272.2,37.195,3544223,13.87
2020100000,2020年度,20409,長野県 平谷村,157.3,33.85,559501,13.15
2020100000,2020年度,20410,長野県 根羽村,187.7,52.465,1144158,15.04
2020100000,2020年度,20411,長野県 下條村,306.7,35.148,1723898,21.81
2020100000,2020年度,20412,長野県 売木村,120.4,47.445,644326,28.99
2020100000,2020年度,20413,長野県 天龍村,167.1,62.139,1407009,13.45
2020100000,2020年度,20414,長野県 泰阜村,211.2,42.153,1324204,15.69
2020100000,2020年度,20415,長野県 喬木村,471.4,35.594,2604245,17.3
2020100000,2020年度,20416,長野県 豊丘村,444.7,32.944,2787389,18.5
2020100000,2020年度,20417,長野県 大鹿村,41.6,45.455,1358591,28.1
2020100000,2020年度,20422,長野県 上松町,254.2,42.435,2520177,8.77
2020100000,2020年度,20423,長野県 南木曽町,169.9,42.989,2497860,8.34
2020100000,2020年度,20425,長野県 木祖村,183.4,43.388,1993043,7.05
2020100000,2020年度,20429,長野県 王滝村,20.3,43.077,1113481,11.35
2020100000,2020年度,20430,長野県 大桑村,110.3,43.094,2285322,8.18
2020100000,2020年度,20432,長野県 木曽町,184.7,41.818,6623569,7.38
2020100000,2020年度,20446,長野県 麻績村,256.7,44.852,1738864,17.57
2020100000,2020年度,20448,長野県 生坂村,221.8,42.465,1325379,18.76
2020100000,2020年度,20450,長野県 山形村,693.1,29,2673706,17.47
2020100000,2020年度,20451,長野県 朝日村,462.1,32.134,2169632,20.07
2020100000,2020年度,20452,長野県 筑北村,269.1,46.517,3016059,14.54
2020100000,2020年度,20481,長野県 池田町,539.8,39.522,3353060,8.88
2020100000,2020年度,20482,長野県 松川村,466,34.431,3069882,10.79
2020100000,2020年度,20485,長野県 白馬村,151,32.478,3622610,6.08
2020100000,2020年度,20486,長野県 小谷村,71.3,38.308,2377562,9.64
2020100000,2020年度,20521,長野県 坂城町,842.1,35.833,4506023,7.46
2020100000,2020年度,20541,長野県 小布施町,645.7,35.159,3186631,21.39
2020100000,2020年度,20543,長野県 高山村,506.7,36.89,2810872,19.39
2020100000,2020年度,20561,長野県 山ノ内町,378.9,41.949,4606171,24.64
2020100000,2020年度,20562,長野県 木島平村,255.7,40.251,2380525,20.42
2020100000,2020年度,20563,長野県 野沢温泉村,363.5,38.335,2316090,12.15
2020100000,2020年度,20583,長野県 信濃町,210.8,44.14,3922851,16.14
2020100000,2020年度,20588,長野県 小川村,194,45.914,1914634,19.17
2020100000,2020年度,20590,長野県 飯綱町,301,40.618,4865351,24.97
2020100000,2020年度,20602,長野県 栄村,50.7,54.337,1916678,31.78
2020100000,2020年度,21201,岐阜県 岐阜市,2815.9,28.094,85402941,1.47
2020100000,2020年度,21202,岐阜県 大垣市,1618.3,27.46,36173659,1.31
2020100000,2020年度,21203,岐阜県 高山市,310.2,33.278,27486187,10.45
2020100000,2020年度,21204,岐阜県 多治見市,2282.5,31.219,23570028,0.6
2020100000,2020年度,21205,岐阜県 関市,947.8,30.486,23746864,1.92
2020100000,2020年度,21206,岐阜県 中津川市,523.7,32.624,24353893,4.69
2020100000,2020年度,21207,岐阜県 美濃市,780.2,36.229,5993622,2.19
2020100000,2020年度,21208,岐阜県 瑞浪市,708.6,31.33,9598194,2.22
2020100000,2020年度,21209,岐阜県 羽島市,1223.4,27.632,13784755,1.9
2020100000,2020年度,21210,岐阜県 恵那市,416.7,35.283,17594584,4.77
2020100000,2020年度,21211,岐阜県 美濃加茂市,1253.3,22.784,12328512,2.55
2020100000,2020年度,21212,岐阜県 土岐市,1499.1,31.965,13423978,0.81
2020100000,2020年度,21213,岐阜県 各務原市,2078.5,28.338,28465990,1.29
2020100000,2020年度,21214,岐阜県 可児市,1857.5,27.773,19821940,1.19
2020100000,2020年度,21215,岐阜県 山県市,711.3,36.056,8777092,3.22
2020100000,2020年度,21216,岐阜県 瑞穂市,2000.3,20.978,11401481,2.12
2020100000,2020年度,21217,岐阜県 飛騨市,353.9,40.385,10970871,8.39
2020100000,2020年度,21218,岐阜県 本巣市,596.6,30.485,11010426,6.65
2020100000,2020年度,21219,岐阜県 郡上市,367.2,37.47,18008234,6.25
2020100000,2020年度,21220,岐阜県 下呂市,354.1,40.417,13983669,5.17
2020100000,2020年度,21221,岐阜県 海津市,400.6,34.388,10280662,6.32
2020100000,2020年度,21302,岐阜県 岐南町,3271.9,22.495,5308001,1.4
2020100000,2020年度,21303,岐阜県 笠松町,2156.1,27.963,4795482,0.9
2020100000,2020年度,21341,岐阜県 養老町,497.8,34.082,6953021,3.32
2020100000,2020年度,21361,岐阜県 垂井町,1091.9,31.361,6325056,2.28
2020100000,2020年度,21362,岐阜県 関ケ原町,588.1,40.076,2888783,4.2
2020100000,2020年度,21381,岐阜県 神戸町,989.6,32.139,4771501,4.52
2020100000,2020年度,21382,岐阜県 輪之内町,432.3,26.631,3091084,3.55
2020100000,2020年度,21383,岐阜県 安八町,790.5,28.638,4231985,2.61
2020100000,2020年度,21401,岐阜県 揖斐川町,268.1,38.522,9414748,5.33
2020100000,2020年度,21403,岐阜県 大野町,768.2,29.98,5048836,5.57
2020100000,2020年度,21404,岐阜県 池田町,1007.8,29.585,5722314,3.39
2020100000,2020年度,21421,岐阜県 北方町,3501.7,24.56,4418573,1.34
2020100000,2020年度,21501,岐阜県 坂祝町,981.9,27.927,2364254,2.85
2020100000,2020年度,21502,岐阜県 富加町,547.3,32.296,2089725,4.77
2020100000,2020年度,21503,岐阜県 川辺町,784.4,32.028,3324251,1.74
2020100000,2020年度,21504,岐阜県 七宗町,374.7,46.091,2089227,6.07
2020100000,2020年度,21505,岐阜県 八百津町,393.9,40.186,4037314,2.86
2020100000,2020年度,21506,岐阜県 白川町,264.9,46.829,3832899,8.89
2020100000,2020年度,21507,岐阜県 東白川村,228.3,45.139,1602810,15.5
2020100000,2020年度,21521,岐阜県 御嵩町,764.6,31.771,4723203,1.98
2020100000,2020年度,21604,岐阜県 白川村,17.7,33.091,1731886,2.66
2020100000,2020年度,22100,静岡県 静岡市,2140.4,30.232,190502477,2.27
2020100000,2020年度,22101,静岡県 静岡市 葵区,1951.9,31.054,-,2.35
2020100000,2020年度,22102,静岡県 静岡市 駿河区,3910.2,26.713,-,1.59
2020100000,2020年度,22103,静岡県 静岡市 清水区,1630.1,32.591,-,2.81
2020100000,2020年度,22130,静岡県 浜松市,1622.5,27.94,216033868,3.52
2020100000,2020年度,22131,静岡県 浜松市 中区,5484.7,26.032,-,0.79
2020100000,2020年度,22132,静岡県 浜松市 東区,2806.6,25.873,-,1.53
2020100000,2020年度,22133,静岡県 浜松市 西区,1416.6,29.175,-,6.62
2020100000,2020年度,22134,静岡県 浜松市 南区,2220,27.32,-,2.16
2020100000,2020年度,22135,静岡県 浜松市 北区,696.3,30.781,-,10.2
2020100000,2020年度,22136,静岡県 浜松市 浜北区,1845.3,27.024,-,3.22
2020100000,2020年度,22137,静岡県 浜松市 天竜区,295.5,45.585,-,7.21
2020100000,2020年度,22203,静岡県 沼津市,2029.2,31.939,40816865,2.51
2020100000,2020年度,22205,静岡県 熱海市,1453.8,47.872,10224597,1.59
2020100000,2020年度,22206,静岡県 三島市,2818.6,29.39,21783654,2.36
2020100000,2020年度,22207,静岡県 富士宮市,905.8,29.605,26925304,3.18
2020100000,2020年度,22208,静岡県 伊東市,1186.6,42.701,15806803,2.56
2020100000,2020年度,22209,静岡県 島田市,890.2,31.526,22359980,5.53
2020100000,2020年度,22210,静岡県 富士市,1955.3,28.246,51318887,2.06
2020100000,2020年度,22211,静岡県 磐田市,1222.6,28.548,39167553,3.69
2020100000,2020年度,22212,静岡県 焼津市,2059.7,29.862,27758936,2.75
2020100000,2020年度,22213,静岡県 掛川市,751.7,27.875,27294753,5.92
2020100000,2020年度,22214,静岡県 藤枝市,1392.7,30.141,28461312,3.21
2020100000,2020年度,22215,静岡県 御殿場市,1022.5,25.603,19061211,3.01
2020100000,2020年度,22216,静岡県 袋井市,1021.3,24.253,20269913,3.7
2020100000,2020年度,22219,静岡県 下田市,797.7,42.288,6443552,4.99
2020100000,2020年度,22220,静岡県 裾野市,1151.8,26.845,12012560,1.98
2020100000,2020年度,22221,静岡県 湖西市,1168.4,27.762,13927185,4.5
2020100000,2020年度,22222,静岡県 伊豆市,411.8,42.565,10376843,7.29
2020100000,2020年度,22223,静岡県 御前崎市,632.6,30.663,8903593,8.46
2020100000,2020年度,22224,静岡県 菊川市,664.7,26.918,11613575,8.08
2020100000,2020年度,22225,静岡県 伊豆の国市,1098.9,33.651,12018640,6.09
2020100000,2020年度,22226,静岡県 牧之原市,551.1,31.801,12757347,11.07
2020100000,2020年度,22301,静岡県 東伊豆町,563.4,48.015,3649410,8.16
2020100000,2020年度,22302,静岡県 河津町,362.2,43.086,2591081,11.76
2020100000,2020年度,22304,静岡県 南伊豆町,320.3,49.168,3312732,10.15
2020100000,2020年度,22305,静岡県 松崎町,437.9,48.824,2482001,6.44
2020100000,2020年度,22306,静岡県 西伊豆町,563.6,51.537,3470067,5.35
2020100000,2020年度,22325,静岡県 函南町,1255.8,32.802,8007519,3.48
2020100000,2020年度,22341,静岡県 清水町,4003.8,26.127,6752584,0.96
2020100000,2020年度,22342,静岡県 長泉町,2693.3,22.051,10659439,1.78
2020100000,2020年度,22344,静岡県 小山町,411.8,29.992,5673591,4.19
2020100000,2020年度,22424,静岡県 吉田町,1416.2,25.824,6927723,3.18
2020100000,2020年度,22429,静岡県 川根本町,130.9,49.565,3944757,11.97
2020100000,2020年度,22461,静岡県 森町,450,34.376,5439107,7.62
2020100000,2020年度,23100,愛知県 名古屋市,7373.3,24.276,654510356,0.26
2020100000,2020年度,23101,愛知県 名古屋市 千種区,9596.1,23.831,-,0.13
2020100000,2020年度,23102,愛知県 名古屋市 東区,10945.8,21.312,-,0.08
2020100000,2020年度,23103,愛知県 名古屋市 北区,9295.8,28.937,-,0.14
2020100000,2020年度,23104,愛知県 名古屋市 西区,8426.2,23.696,-,0.17
2020100000,2020年度,23105,愛知県 名古屋市 中村区,8503,25.879,-,0.17
2020100000,2020年度,23106,愛知県 名古屋市 中区,9925.4,16.584,-,0.07
2020100000,2020年度,23107,愛知県 名古屋市 昭和区,9972.1,23.314,-,0.16
2020100000,2020年度,23108,愛知県 名古屋市 瑞穂区,9689.8,24.92,-,0.22
2020100000,2020年度,23109,愛知県 名古屋市 熱田区,8165.5,25.791,-,0.15
2020100000,2020年度,23110,愛知県 名古屋市 中川区,6893.4,24.617,-,0.41
2020100000,2020年度,23111,愛知県 名古屋市 港区,3145.4,27.159,-,0.45
2020100000,2020年度,23112,愛知県 名古屋市 南区,7286.6,29.77,-,0.17
2020100000,2020年度,23113,愛知県 名古屋市 守山区,5874.5,24.211,-,0.32
2020100000,2020年度,23114,愛知県 名古屋市 緑区,6890.1,22.795,-,0.47
2020100000,2020年度,23115,愛知県 名古屋市 名東区,9137.8,21.565,-,0.23
2020100000,2020年度,23116,愛知県 名古屋市 天白区,8366.3,22.307,-,0.38
2020100000,2020年度,23201,愛知県 豊橋市,1694,25.747,74283455,5.13
