調査年 コード,調査年,地域 コード,地域,C3107_耕地面積【ｈａ】
1985100000,1985年度,5213,秋田県 北秋田市,7495
1985100000,1985年度,5214,秋田県 にかほ市,4014
1985100000,1985年度,5215,秋田県 仙北市,5680
1985100000,1985年度,5303,秋田県 小坂町,914
1985100000,1985年度,5327,秋田県 上小阿仁村,613
1985100000,1985年度,5346,秋田県 藤里町,1050
1985100000,1985年度,5348,秋田県 三種町,6230
1985100000,1985年度,5349,秋田県 八峰町,2265
1985100000,1985年度,5361,秋田県 五城目町,2020
1985100000,1985年度,5363,秋田県 八郎潟町,881
1985100000,1985年度,5366,秋田県 井川町,1360
1985100000,1985年度,5368,秋田県 大潟村,11500
1985100000,1985年度,5434,秋田県 美郷町,7080
1985100000,1985年度,5463,秋田県 羽後町,4500
1985100000,1985年度,5464,秋田県 東成瀬村,651
1985100000,1985年度,6201,山形県 山形市,7590
1985100000,1985年度,6202,山形県 米沢市,5660
1985100000,1985年度,6203,山形県 鶴岡市,19970
1985100000,1985年度,6204,山形県 酒田市,13890
1985100000,1985年度,6205,山形県 新庄市,5710
1985100000,1985年度,6206,山形県 寒河江市,3690
1985100000,1985年度,6207,山形県 上山市,3110
1985100000,1985年度,6208,山形県 村山市,5140
1985100000,1985年度,6209,山形県 長井市,3690
1985100000,1985年度,6210,山形県 天童市,4360
1985100000,1985年度,6211,山形県 東根市,4000
1985100000,1985年度,6212,山形県 尾花沢市,6390
1985100000,1985年度,6213,山形県 南陽市,3730
1985100000,1985年度,6301,山形県 山辺町,1370
1985100000,1985年度,6302,山形県 中山町,1280
1985100000,1985年度,6321,山形県 河北町,2280
1985100000,1985年度,6322,山形県 西川町,836
1985100000,1985年度,6323,山形県 朝日町,1960
1985100000,1985年度,6324,山形県 大江町,1500
1985100000,1985年度,6341,山形県 大石田町,2200
1985100000,1985年度,6361,山形県 金山町,1790
1985100000,1985年度,6362,山形県 最上町,2820
1985100000,1985年度,6363,山形県 舟形町,1730
1985100000,1985年度,6364,山形県 真室川町,2260
1985100000,1985年度,6365,山形県 大蔵村,1480
1985100000,1985年度,6366,山形県 鮭川村,2340
1985100000,1985年度,6367,山形県 戸沢村,1810
1985100000,1985年度,6381,山形県 高畠町,4570
1985100000,1985年度,6382,山形県 川西町,5600
1985100000,1985年度,6401,山形県 小国町,1510
1985100000,1985年度,6402,山形県 白鷹町,2690
1985100000,1985年度,6403,山形県 飯豊町,2760
1985100000,1985年度,6426,山形県 三川町,2500
1985100000,1985年度,6428,山形県 庄内町,6120
1985100000,1985年度,6461,山形県 遊佐町,4020
1985100000,1985年度,7201,福島県 福島市,11780
1985100000,1985年度,7202,福島県 会津若松市,8040
1985100000,1985年度,7203,福島県 郡山市,16500
1985100000,1985年度,7204,福島県 いわき市,10500
1985100000,1985年度,7205,福島県 白河市,7210
1985100000,1985年度,7207,福島県 須賀川市,8840
1985100000,1985年度,7208,福島県 喜多方市,9561
1985100000,1985年度,7209,福島県 相馬市,4670
1985100000,1985年度,7210,福島県 二本松市,10320
1985100000,1985年度,7211,福島県 田村市,8410
1985100000,1985年度,7212,福島県 南相馬市,9560
1985100000,1985年度,7213,福島県 伊達市,7489
1985100000,1985年度,7214,福島県 本宮市,3530
1985100000,1985年度,7301,福島県 桑折町,1380
1985100000,1985年度,7303,福島県 国見町,1520
1985100000,1985年度,7308,福島県 川俣町,2020
1985100000,1985年度,7322,福島県 大玉村,2010
1985100000,1985年度,7342,福島県 鏡石町,1560
1985100000,1985年度,7344,福島県 天栄村,1550
1985100000,1985年度,7362,福島県 下郷町,1850
1985100000,1985年度,7364,福島県 檜枝岐村,2
1985100000,1985年度,7367,福島県 只見町,813
1985100000,1985年度,7368,福島県 南会津町,3004
1985100000,1985年度,7402,福島県 北塩原村,548
1985100000,1985年度,7405,福島県 西会津町,1610
1985100000,1985年度,7407,福島県 磐梯町,826
1985100000,1985年度,7408,福島県 猪苗代町,3990
1985100000,1985年度,7421,福島県 会津坂下町,3820
1985100000,1985年度,7422,福島県 湯川村,1260
1985100000,1985年度,7423,福島県 柳津町,799
1985100000,1985年度,7444,福島県 三島町,268
1985100000,1985年度,7445,福島県 金山町,439
1985100000,1985年度,7446,福島県 昭和村,574
1985100000,1985年度,7447,福島県 会津美里町,4801
1985100000,1985年度,7461,福島県 西郷村,2390
1985100000,1985年度,7464,福島県 泉崎村,1480
1985100000,1985年度,7465,福島県 中島村,1060
1985100000,1985年度,7466,福島県 矢吹町,2830
1985100000,1985年度,7481,福島県 棚倉町,1870
1985100000,1985年度,7482,福島県 矢祭町,1020
1985100000,1985年度,7483,福島県 塙町,1890
1985100000,1985年度,7484,福島県 鮫川村,1840
1985100000,1985年度,7501,福島県 石川町,2780
1985100000,1985年度,7502,福島県 玉川村,1410
1985100000,1985年度,7503,福島県 平田村,1890
1985100000,1985年度,7504,福島県 浅川町,1110
1985100000,1985年度,7505,福島県 古殿町,1300
1985100000,1985年度,7521,福島県 三春町,2320
1985100000,1985年度,7522,福島県 小野町,2070
1985100000,1985年度,7541,福島県 広野町,443
1985100000,1985年度,7542,福島県 楢葉町,955
1985100000,1985年度,7543,福島県 富岡町,1290
1985100000,1985年度,7544,福島県 川内村,1080
1985100000,1985年度,7545,福島県 大熊町,1340
1985100000,1985年度,7546,福島県 双葉町,1070
1985100000,1985年度,7547,福島県 浪江町,3270
1985100000,1985年度,7548,福島県 葛尾村,719
1985100000,1985年度,7561,福島県 新地町,1660
1985100000,1985年度,7564,福島県 飯舘村,2530
1985100000,1985年度,8201,茨城県 水戸市,7274
1985100000,1985年度,8202,茨城県 日立市,1264
1985100000,1985年度,8203,茨城県 土浦市,4033
1985100000,1985年度,8204,茨城県 古河市,5088
1985100000,1985年度,8205,茨城県 石岡市,6666
1985100000,1985年度,8207,茨城県 結城市,3579
1985100000,1985年度,8208,茨城県 龍ケ崎市,2902
1985100000,1985年度,8210,茨城県 下妻市,4156
1985100000,1985年度,8211,茨城県 常総市,5912
1985100000,1985年度,8212,茨城県 常陸太田市,5149
1985100000,1985年度,8214,茨城県 高萩市,857
1985100000,1985年度,8215,茨城県 北茨城市,1577
1985100000,1985年度,8216,茨城県 笠間市,5748
1985100000,1985年度,8217,茨城県 取手市,2610
1985100000,1985年度,8219,茨城県 牛久市,1658
1985100000,1985年度,8220,茨城県 つくば市,10701
1985100000,1985年度,8221,茨城県 ひたちなか市,2949
1985100000,1985年度,8222,茨城県 鹿嶋市,1958
1985100000,1985年度,8223,茨城県 潮来市,2392
1985100000,1985年度,8224,茨城県 守谷市,830
1985100000,1985年度,8225,茨城県 常陸大宮市,4846
1985100000,1985年度,8226,茨城県 那珂市,4324
1985100000,1985年度,8227,茨城県 筑西市,11256
1985100000,1985年度,8228,茨城県 坂東市,5337
1985100000,1985年度,8229,茨城県 稲敷市,8281
1985100000,1985年度,8230,茨城県 かすみがうら市,4976
1985100000,1985年度,8231,茨城県 桜川市,5329
1985100000,1985年度,8232,茨城県 神栖市,2205
1985100000,1985年度,8233,茨城県 行方市,7125
1985100000,1985年度,8234,茨城県 鉾田市,7875
1985100000,1985年度,8235,茨城県 つくばみらい市,4092
1985100000,1985年度,8236,茨城県 小美玉市,5822
1985100000,1985年度,8302,茨城県 茨城町,5277
1985100000,1985年度,8309,茨城県 大洗町,548
1985100000,1985年度,8310,茨城県 城里町,2568
1985100000,1985年度,8341,茨城県 東海村,1056
1985100000,1985年度,8364,茨城県 大子町,2392
1985100000,1985年度,8442,茨城県 美浦村,1166
1985100000,1985年度,8443,茨城県 阿見町,2030
1985100000,1985年度,8447,茨城県 河内町,2718
1985100000,1985年度,8521,茨城県 八千代町,3229
1985100000,1985年度,8542,茨城県 五霞町,1067
1985100000,1985年度,8546,茨城県 境町,2110
1985100000,1985年度,8564,茨城県 利根町,1279
1985100000,1985年度,9201,栃木県 宇都宮市,14240
1985100000,1985年度,9202,栃木県 足利市,3390
1985100000,1985年度,9203,栃木県 栃木市,11851
1985100000,1985年度,9204,栃木県 佐野市,5292
1985100000,1985年度,9205,栃木県 鹿沼市,7160
1985100000,1985年度,9206,栃木県 日光市,6220
1985100000,1985年度,9208,栃木県 小山市,9320
1985100000,1985年度,9209,栃木県 真岡市,9300
1985100000,1985年度,9210,栃木県 大田原市,12020
1985100000,1985年度,9211,栃木県 矢板市,3440
1985100000,1985年度,9213,栃木県 那須塩原市,10510
1985100000,1985年度,9214,栃木県 さくら市,6060
1985100000,1985年度,9215,栃木県 那須烏山市,4380
1985100000,1985年度,9216,栃木県 下野市,4480
1985100000,1985年度,9301,栃木県 上三川町,2880
1985100000,1985年度,9342,栃木県 益子町,2590
1985100000,1985年度,9343,栃木県 茂木町,2750
1985100000,1985年度,9344,栃木県 市貝町,2410
1985100000,1985年度,9345,栃木県 芳賀町,4070
1985100000,1985年度,9361,栃木県 壬生町,3310
1985100000,1985年度,9364,栃木県 野木町,1350
1985100000,1985年度,9384,栃木県 塩谷町,2990
1985100000,1985年度,9386,栃木県 高根沢町,4290
1985100000,1985年度,9407,栃木県 那須町,6100
1985100000,1985年度,9411,栃木県 那珂川町,3330
1985100000,1985年度,10201,群馬県 前橋市,12130
1985100000,1985年度,10202,群馬県 高崎市,9862
1985100000,1985年度,10203,群馬県 桐生市,2295
1985100000,1985年度,10204,群馬県 伊勢崎市,7320
1985100000,1985年度,10205,群馬県 太田市,9330
1985100000,1985年度,10206,群馬県 沼田市,4403
1985100000,1985年度,10207,群馬県 館林市,3060
1985100000,1985年度,10208,群馬県 渋川市,5020
1985100000,1985年度,10209,群馬県 藤岡市,2996
1985100000,1985年度,10210,群馬県 富岡市,3517
1985100000,1985年度,10211,群馬県 安中市,5120
1985100000,1985年度,10212,群馬県 みどり市,1785
1985100000,1985年度,10344,群馬県 榛東村,849
1985100000,1985年度,10345,群馬県 吉岡町,871
1985100000,1985年度,10366,群馬県 上野村,134
1985100000,1985年度,10367,群馬県 神流町,308
1985100000,1985年度,10382,群馬県 下仁田町,1160
1985100000,1985年度,10383,群馬県 南牧村,380
1985100000,1985年度,10384,群馬県 甘楽町,1390
1985100000,1985年度,10421,群馬県 中之条町,2370
1985100000,1985年度,10424,群馬県 長野原町,1620
1985100000,1985年度,10425,群馬県 嬬恋村,4000
1985100000,1985年度,10426,群馬県 草津町,133
1985100000,1985年度,10428,群馬県 高山村,804
1985100000,1985年度,10429,群馬県 東吾妻町,2826
1985100000,1985年度,10443,群馬県 片品村,1170
1985100000,1985年度,10444,群馬県 川場村,656
1985100000,1985年度,10448,群馬県 昭和村,2500
1985100000,1985年度,10449,群馬県 みなかみ町,2749
1985100000,1985年度,10464,群馬県 玉村町,1390
1985100000,1985年度,10521,群馬県 板倉町,2530
1985100000,1985年度,10522,群馬県 明和町,1070
1985100000,1985年度,10523,群馬県 千代田町,1250
1985100000,1985年度,10524,群馬県 大泉町,517
1985100000,1985年度,10525,群馬県 邑楽町,1930
1985100000,1985年度,11100,埼玉県 さいたま市,5252
1985100000,1985年度,11101,埼玉県 さいたま市 西区,-
1985100000,1985年度,11102,埼玉県 さいたま市 北区,-
1985100000,1985年度,11103,埼玉県 さいたま市 大宮区,-
1985100000,1985年度,11104,埼玉県 さいたま市 見沼区,-
1985100000,1985年度,11105,埼玉県 さいたま市 中央区,-
1985100000,1985年度,11106,埼玉県 さいたま市 桜区,-
1985100000,1985年度,11107,埼玉県 さいたま市 浦和区,-
1985100000,1985年度,11108,埼玉県 さいたま市 南区,-
1985100000,1985年度,11109,埼玉県 さいたま市 緑区,-
1985100000,1985年度,11110,埼玉県 さいたま市 岩槻区,-
1985100000,1985年度,11201,埼玉県 川越市,4500
1985100000,1985年度,11202,埼玉県 熊谷市,7432
1985100000,1985年度,11203,埼玉県 川口市,627
1985100000,1985年度,11206,埼玉県 行田市,3885
1985100000,1985年度,11207,埼玉県 秩父市,2142
1985100000,1985年度,11208,埼玉県 所沢市,2030
1985100000,1985年度,11209,埼玉県 飯能市,972
1985100000,1985年度,11210,埼玉県 加須市,8120
1985100000,1985年度,11211,埼玉県 本庄市,2960
1985100000,1985年度,11212,埼玉県 東松山市,2260
1985100000,1985年度,11214,埼玉県 春日部市,2960
1985100000,1985年度,11215,埼玉県 狭山市,1480
1985100000,1985年度,11216,埼玉県 羽生市,3280
1985100000,1985年度,11217,埼玉県 鴻巣市,3689
1985100000,1985年度,11218,埼玉県 深谷市,7443
1985100000,1985年度,11219,埼玉県 上尾市,1090
1985100000,1985年度,11221,埼玉県 草加市,483
1985100000,1985年度,11222,埼玉県 越谷市,2190
1985100000,1985年度,11223,埼玉県 蕨市,17
1985100000,1985年度,11224,埼玉県 戸田市,85
1985100000,1985年度,11225,埼玉県 入間市,1250
1985100000,1985年度,11227,埼玉県 朝霞市,245
1985100000,1985年度,11228,埼玉県 志木市,178
1985100000,1985年度,11229,埼玉県 和光市,172
1985100000,1985年度,11230,埼玉県 新座市,539
1985100000,1985年度,11231,埼玉県 桶川市,1130
1985100000,1985年度,11232,埼玉県 久喜市,4249
1985100000,1985年度,11233,埼玉県 北本市,870
1985100000,1985年度,11234,埼玉県 八潮市,411
1985100000,1985年度,11235,埼玉県 富士見市,852
1985100000,1985年度,11237,埼玉県 三郷市,687
1985100000,1985年度,11238,埼玉県 蓮田市,1160
1985100000,1985年度,11239,埼玉県 坂戸市,1860
1985100000,1985年度,11240,埼玉県 幸手市,1870
1985100000,1985年度,11241,埼玉県 鶴ヶ島市,621
1985100000,1985年度,11242,埼玉県 日高市,1480
1985100000,1985年度,11243,埼玉県 吉川市,1530
1985100000,1985年度,11245,埼玉県 ふじみ野市,407
1985100000,1985年度,11246,埼玉県 白岡市,1300
1985100000,1985年度,11301,埼玉県 伊奈町,476
1985100000,1985年度,11324,埼玉県 三芳町,601
1985100000,1985年度,11326,埼玉県 毛呂山町,662
1985100000,1985年度,11327,埼玉県 越生町,414
1985100000,1985年度,11341,埼玉県 滑川町,951
1985100000,1985年度,11342,埼玉県 嵐山町,872
1985100000,1985年度,11343,埼玉県 小川町,914
1985100000,1985年度,11346,埼玉県 川島町,2630
1985100000,1985年度,11347,埼玉県 吉見町,1790
1985100000,1985年度,11348,埼玉県 鳩山町,529
1985100000,1985年度,11349,埼玉県 ときがわ町,500
1985100000,1985年度,11361,埼玉県 横瀬町,227
1985100000,1985年度,11362,埼玉県 皆野町,526
1985100000,1985年度,11363,埼玉県 長瀞町,341
1985100000,1985年度,11365,埼玉県 小鹿野町,978
1985100000,1985年度,11369,埼玉県 東秩父村,252
1985100000,1985年度,11381,埼玉県 美里町,1350
1985100000,1985年度,11383,埼玉県 神川町,1146
1985100000,1985年度,11385,埼玉県 上里町,1460
1985100000,1985年度,11408,埼玉県 寄居町,1900
1985100000,1985年度,11442,埼玉県 宮代町,790
1985100000,1985年度,11464,埼玉県 杉戸町,1610
1985100000,1985年度,11465,埼玉県 松伏町,821
1985100000,1985年度,12100,千葉県 千葉市,5600
1985100000,1985年度,12101,千葉県 千葉市 中央区,-
1985100000,1985年度,12102,千葉県 千葉市 花見川区,-
1985100000,1985年度,12103,千葉県 千葉市 稲毛区,-
1985100000,1985年度,12104,千葉県 千葉市 若葉区,-
1985100000,1985年度,12105,千葉県 千葉市 緑区,-
1985100000,1985年度,12106,千葉県 千葉市 美浜区,-
1985100000,1985年度,12202,千葉県 銚子市,2900
1985100000,1985年度,12203,千葉県 市川市,536
1985100000,1985年度,12204,千葉県 船橋市,1520
1985100000,1985年度,12205,千葉県 館山市,2270
1985100000,1985年度,12206,千葉県 木更津市,3350
1985100000,1985年度,12207,千葉県 松戸市,1020
1985100000,1985年度,12208,千葉県 野田市,2800
1985100000,1985年度,12210,千葉県 茂原市,4100
1985100000,1985年度,12211,千葉県 成田市,7280
1985100000,1985年度,12212,千葉県 佐倉市,3450
1985100000,1985年度,12213,千葉県 東金市,4160
1985100000,1985年度,12215,千葉県 旭市,7544
1985100000,1985年度,12216,千葉県 習志野市,224
1985100000,1985年度,12217,千葉県 柏市,2690
1985100000,1985年度,12218,千葉県 勝浦市,1320
1985100000,1985年度,12219,千葉県 市原市,7620
1985100000,1985年度,12220,千葉県 流山市,749
1985100000,1985年度,12221,千葉県 八千代市,1200
1985100000,1985年度,12222,千葉県 我孫子市,1200
1985100000,1985年度,12223,千葉県 鴨川市,2948
1985100000,1985年度,12224,千葉県 鎌ケ谷市,437
1985100000,1985年度,12225,千葉県 君津市,3840
1985100000,1985年度,12226,千葉県 富津市,3060
1985100000,1985年度,12227,千葉県 浦安市,0
1985100000,1985年度,12228,千葉県 四街道市,920
1985100000,1985年度,12229,千葉県 袖ケ浦市,2960
1985100000,1985年度,12230,千葉県 八街市,4360
1985100000,1985年度,12231,千葉県 印西市,4390
1985100000,1985年度,12232,千葉県 白井市,1070
1985100000,1985年度,12233,千葉県 富里市,2770
1985100000,1985年度,12234,千葉県 南房総市,4535
1985100000,1985年度,12235,千葉県 匝瑳市,6020
1985100000,1985年度,12236,千葉県 香取市,12950
1985100000,1985年度,12237,千葉県 山武市,6660
1985100000,1985年度,12238,千葉県 いすみ市,4410
1985100000,1985年度,12239,千葉県 大網白里市,2950
1985100000,1985年度,12322,千葉県 酒々井町,670
1985100000,1985年度,12329,千葉県 栄町,1520
1985100000,1985年度,12342,千葉県 神崎町,855
1985100000,1985年度,12347,千葉県 多古町,3550
1985100000,1985年度,12349,千葉県 東庄町,2330
1985100000,1985年度,12403,千葉県 九十九里町,1250
1985100000,1985年度,12409,千葉県 芝山町,1880
1985100000,1985年度,12410,千葉県 横芝光町,3680
1985100000,1985年度,12421,千葉県 一宮町,774
1985100000,1985年度,12422,千葉県 睦沢町,1160
1985100000,1985年度,12423,千葉県 長生村,1410
1985100000,1985年度,12424,千葉県 白子町,1460
1985100000,1985年度,12426,千葉県 長柄町,1230
1985100000,1985年度,12427,千葉県 長南町,1690
1985100000,1985年度,12441,千葉県 大多喜町,1460
1985100000,1985年度,12443,千葉県 御宿町,349
1985100000,1985年度,12463,千葉県 鋸南町,635
1985100000,1985年度,13101,東京都 千代田区,-
1985100000,1985年度,13102,東京都 中央区,-
1985100000,1985年度,13103,東京都 港区,-
1985100000,1985年度,13104,東京都 新宿区,-
1985100000,1985年度,13105,東京都 文京区,-
1985100000,1985年度,13106,東京都 台東区,-
1985100000,1985年度,13107,東京都 墨田区,-
1985100000,1985年度,13108,東京都 江東区,-
1985100000,1985年度,13109,東京都 品川区,-
1985100000,1985年度,13110,東京都 目黒区,-
1985100000,1985年度,13111,東京都 大田区,-
1985100000,1985年度,13112,東京都 世田谷区,-
1985100000,1985年度,13113,東京都 渋谷区,-
1985100000,1985年度,13114,東京都 中野区,-
1985100000,1985年度,13115,東京都 杉並区,-
1985100000,1985年度,13116,東京都 豊島区,-
1985100000,1985年度,13117,東京都 北区,-
1985100000,1985年度,13118,東京都 荒川区,-
1985100000,1985年度,13119,東京都 板橋区,-
1985100000,1985年度,13120,東京都 練馬区,-
1985100000,1985年度,13121,東京都 足立区,-
1985100000,1985年度,13122,東京都 葛飾区,-
1985100000,1985年度,13123,東京都 江戸川区,-
1985100000,1985年度,13201,東京都 八王子市,-
1985100000,1985年度,13202,東京都 立川市,-
1985100000,1985年度,13203,東京都 武蔵野市,-
1985100000,1985年度,13204,東京都 三鷹市,-
1985100000,1985年度,13205,東京都 青梅市,-
1985100000,1985年度,13206,東京都 府中市,-
1985100000,1985年度,13207,東京都 昭島市,-
1985100000,1985年度,13208,東京都 調布市,-
1985100000,1985年度,13209,東京都 町田市,-
1985100000,1985年度,13210,東京都 小金井市,-
1985100000,1985年度,13211,東京都 小平市,-
1985100000,1985年度,13212,東京都 日野市,-
1985100000,1985年度,13213,東京都 東村山市,-
1985100000,1985年度,13214,東京都 国分寺市,-
1985100000,1985年度,13215,東京都 国立市,-
1985100000,1985年度,13218,東京都 福生市,-
1985100000,1985年度,13219,東京都 狛江市,-
1985100000,1985年度,13220,東京都 東大和市,-
1985100000,1985年度,13221,東京都 清瀬市,-
1985100000,1985年度,13222,東京都 東久留米市,-
1985100000,1985年度,13223,東京都 武蔵村山市,-
1985100000,1985年度,13224,東京都 多摩市,-
1985100000,1985年度,13225,東京都 稲城市,-
1985100000,1985年度,13227,東京都 羽村市,-
1985100000,1985年度,13228,東京都 あきる野市,-
1985100000,1985年度,13229,東京都 西東京市,-
1985100000,1985年度,13303,東京都 瑞穂町,-
1985100000,1985年度,13305,東京都 日の出町,-
1985100000,1985年度,13307,東京都 檜原村,-
1985100000,1985年度,13308,東京都 奥多摩町,-
1985100000,1985年度,13361,東京都 大島町,-
1985100000,1985年度,13362,東京都 利島村,-
1985100000,1985年度,13363,東京都 新島村,-
1985100000,1985年度,13364,東京都 神津島村,-
1985100000,1985年度,13381,東京都 三宅村,-
1985100000,1985年度,13382,東京都 御蔵島村,-
1985100000,1985年度,13401,東京都 八丈町,-
1985100000,1985年度,13402,東京都 青ヶ島村,-
1985100000,1985年度,13421,東京都 小笠原村,-
1985100000,1985年度,14100,神奈川県 横浜市,4520
1985100000,1985年度,14101,神奈川県 横浜市 鶴見区,-
1985100000,1985年度,14102,神奈川県 横浜市 神奈川区,-
1985100000,1985年度,14103,神奈川県 横浜市 西区,-
1985100000,1985年度,14104,神奈川県 横浜市 中区,-
1985100000,1985年度,14105,神奈川県 横浜市 南区,-
1985100000,1985年度,14106,神奈川県 横浜市 保土ケ谷区,-
1985100000,1985年度,14107,神奈川県 横浜市 磯子区,-
1985100000,1985年度,14108,神奈川県 横浜市 金沢区,-
1985100000,1985年度,14109,神奈川県 横浜市 港北区,-
1985100000,1985年度,14110,神奈川県 横浜市 戸塚区,-
1985100000,1985年度,14111,神奈川県 横浜市 港南区,-
1985100000,1985年度,14112,神奈川県 横浜市 旭区,-
1985100000,1985年度,14113,神奈川県 横浜市 緑区,-
1985100000,1985年度,14114,神奈川県 横浜市 瀬谷区,-
1985100000,1985年度,14115,神奈川県 横浜市 栄区,***
1985100000,1985年度,14116,神奈川県 横浜市 泉区,***
1985100000,1985年度,14117,神奈川県 横浜市 青葉区,***
1985100000,1985年度,14118,神奈川県 横浜市 都筑区,***
1985100000,1985年度,14130,神奈川県 川崎市,898
1985100000,1985年度,14131,神奈川県 川崎市 川崎区,-
1985100000,1985年度,14132,神奈川県 川崎市 幸区,-
1985100000,1985年度,14133,神奈川県 川崎市 中原区,-
1985100000,1985年度,14134,神奈川県 川崎市 高津区,-
1985100000,1985年度,14135,神奈川県 川崎市 多摩区,-
1985100000,1985年度,14136,神奈川県 川崎市 宮前区,-
1985100000,1985年度,14137,神奈川県 川崎市 麻生区,-
1985100000,1985年度,14150,神奈川県 相模原市,2868
1985100000,1985年度,14151,神奈川県 相模原市 緑区,-
1985100000,1985年度,14152,神奈川県 相模原市 中央区,-
1985100000,1985年度,14153,神奈川県 相模原市 南区,-
1985100000,1985年度,14201,神奈川県 横須賀市,616
1985100000,1985年度,14203,神奈川県 平塚市,1830
1985100000,1985年度,14204,神奈川県 鎌倉市,145
1985100000,1985年度,14205,神奈川県 藤沢市,1170
1985100000,1985年度,14206,神奈川県 小田原市,2650
1985100000,1985年度,14207,神奈川県 茅ヶ崎市,577
1985100000,1985年度,14208,神奈川県 逗子市,14
1985100000,1985年度,14210,神奈川県 三浦市,1170
1985100000,1985年度,14211,神奈川県 秦野市,1610
1985100000,1985年度,14212,神奈川県 厚木市,1850
1985100000,1985年度,14213,神奈川県 大和市,361
1985100000,1985年度,14214,神奈川県 伊勢原市,1470
1985100000,1985年度,14215,神奈川県 海老名市,746
1985100000,1985年度,14216,神奈川県 座間市,339
1985100000,1985年度,14217,神奈川県 南足柄市,914
1985100000,1985年度,14218,神奈川県 綾瀬市,413
1985100000,1985年度,14301,神奈川県 葉山町,62
1985100000,1985年度,14321,神奈川県 寒川町,354
1985100000,1985年度,14341,神奈川県 大磯町,350
1985100000,1985年度,14342,神奈川県 二宮町,171
1985100000,1985年度,14361,神奈川県 中井町,606
1985100000,1985年度,14362,神奈川県 大井町,443
1985100000,1985年度,14363,神奈川県 松田町,219
1985100000,1985年度,14364,神奈川県 山北町,531
1985100000,1985年度,14366,神奈川県 開成町,256
1985100000,1985年度,14382,神奈川県 箱根町,21
1985100000,1985年度,14383,神奈川県 真鶴町,87
1985100000,1985年度,14384,神奈川県 湯河原町,399
1985100000,1985年度,14401,神奈川県 愛川町,471
1985100000,1985年度,14402,神奈川県 清川村,73
1985100000,1985年度,15100,新潟県 新潟市,-
1985100000,1985年度,15101,新潟県 新潟市 北区,-
1985100000,1985年度,15102,新潟県 新潟市 東区,-
1985100000,1985年度,15103,新潟県 新潟市 中央区,-
1985100000,1985年度,15104,新潟県 新潟市 江南区,-
1985100000,1985年度,15105,新潟県 新潟市 秋葉区,-
1985100000,1985年度,15106,新潟県 新潟市 南区,-
1985100000,1985年度,15107,新潟県 新潟市 西区,-
1985100000,1985年度,15108,新潟県 新潟市 西蒲区,-
1985100000,1985年度,15202,新潟県 長岡市,-
1985100000,1985年度,15204,新潟県 三条市,-
1985100000,1985年度,15205,新潟県 柏崎市,-
1985100000,1985年度,15206,新潟県 新発田市,-
1985100000,1985年度,15208,新潟県 小千谷市,-
1985100000,1985年度,15209,新潟県 加茂市,-
1985100000,1985年度,15210,新潟県 十日町市,-
1985100000,1985年度,15211,新潟県 見附市,-
1985100000,1985年度,15212,新潟県 村上市,-
1985100000,1985年度,15213,新潟県 燕市,-
1985100000,1985年度,15216,新潟県 糸魚川市,-
1985100000,1985年度,15217,新潟県 妙高市,-
1985100000,1985年度,15218,新潟県 五泉市,-
1985100000,1985年度,15222,新潟県 上越市,-
1985100000,1985年度,15223,新潟県 阿賀野市,-
1985100000,1985年度,15224,新潟県 佐渡市,-
1985100000,1985年度,15225,新潟県 魚沼市,-
1985100000,1985年度,15226,新潟県 南魚沼市,-
1985100000,1985年度,15227,新潟県 胎内市,-
1985100000,1985年度,15307,新潟県 聖籠町,-
1985100000,1985年度,15342,新潟県 弥彦村,-
1985100000,1985年度,15361,新潟県 田上町,-
1985100000,1985年度,15385,新潟県 阿賀町,-
1985100000,1985年度,15405,新潟県 出雲崎町,-
1985100000,1985年度,15461,新潟県 湯沢町,-
1985100000,1985年度,15482,新潟県 津南町,-
1985100000,1985年度,15504,新潟県 刈羽村,-
1985100000,1985年度,15581,新潟県 関川村,-
1985100000,1985年度,15586,新潟県 粟島浦村,-
1985100000,1985年度,16201,富山県 富山市,16611
1985100000,1985年度,16202,富山県 高岡市,6650
1985100000,1985年度,16204,富山県 魚津市,2400
1985100000,1985年度,16205,富山県 氷見市,4200
1985100000,1985年度,16206,富山県 滑川市,2630
1985100000,1985年度,16207,富山県 黒部市,3425
1985100000,1985年度,16208,富山県 砺波市,5527
1985100000,1985年度,16209,富山県 小矢部市,4170
1985100000,1985年度,16210,富山県 南砺市,8112
1985100000,1985年度,16211,富山県 射水市,4533
1985100000,1985年度,16321,富山県 舟橋村,241
1985100000,1985年度,16322,富山県 上市町,1970
1985100000,1985年度,16323,富山県 立山町,3870
1985100000,1985年度,16342,富山県 入善町,4130
1985100000,1985年度,16343,富山県 朝日町,1660
1985100000,1985年度,17201,石川県 金沢市,5790
1985100000,1985年度,17202,石川県 七尾市,4569
1985100000,1985年度,17203,石川県 小松市,4580
1985100000,1985年度,17204,石川県 輪島市,3390
1985100000,1985年度,17205,石川県 珠洲市,2880
1985100000,1985年度,17206,石川県 加賀市,3883
1985100000,1985年度,17207,石川県 羽咋市,2570
1985100000,1985年度,17209,石川県 かほく市,1616
1985100000,1985年度,17210,石川県 白山市,6019
1985100000,1985年度,17211,石川県 能美市,2227
1985100000,1985年度,17212,石川県 野々市市,614
1985100000,1985年度,17324,石川県 川北町,861
1985100000,1985年度,17361,石川県 津幡町,2360
1985100000,1985年度,17365,石川県 内灘町,648
